  1.000000	  0.001050	  0.000000
  0.950210	  0.008320	  0.000000
  0.900340	  0.015130	  0.000000
  0.800490	  0.027410	  0.000000
  0.700510	  0.038040	  0.000000
  0.600420	  0.046920	  0.000000
  0.500250	  0.053850	  0.000000
  0.400000	  0.058360	  0.000000
  0.299370	  0.059400	  0.000000
  0.249070	  0.058090	  0.000000
  0.198800	  0.055310	  0.000000
  0.148610	  0.050620	  0.000000
  0.098540	  0.043380	  0.000000
  0.073580	  0.038370	  0.000000
  0.048700	  0.031940	  0.000000
  0.023980	  0.022970	  0.000000
  0.011740	  0.016390	  0.000000
  0.000000	  0.000000	  0.000000
  0.013260	 -0.015150	  0.000000
  0.026020	 -0.020550	  0.000000
  0.051300	 -0.027260	  0.000000
  0.076420	 -0.031570	  0.000000
  0.101460	 -0.034620	  0.000000
  0.151390	 -0.038440	  0.000000
  0.201200	 -0.040310	  0.000000
  0.250930	 -0.040910	  0.000000
  0.300630	 -0.040640	  0.000000
  0.400000	 -0.039360	  0.000000
  0.499750	 -0.034390	  0.000000
  0.599580	 -0.029140	  0.000000
  0.699490	 -0.023040	  0.000000
  0.799510	 -0.016290	  0.000000
  0.899660	 -0.009010	  0.000000
  0.949790	 -0.005120	  0.000000
  1.000000	 -0.001050	  0.000000
